stat.id,ma.id,category,first.author,year,n1,n2,effect,variance,statistic,ma.doi
1419,20,Psychosocial,Neveh-Benjamin,1995,25,25,0.41,NA,d,10.1037/0882-7974.23.1.104
1420,20,Psychosocial,Neveh-Benjamin,1995,25,25,0.67,NA,d,10.1037/0882-7974.23.1.104
1421,20,Psychosocial,Neveh-Benjamin,1995,25,25,0.04,NA,d,10.1037/0882-7974.23.1.104
1422,20,Psychosocial,Neveh-Benjamin,1995,35,35,0.67,NA,d,10.1037/0882-7974.23.1.104
1423,20,Psychosocial,Neveh-Benjamin,1995,35,35,0.35,NA,d,10.1037/0882-7974.23.1.104
1424,20,Psychosocial,Neveh-Benjamin,2004,26,26,0.47,NA,d,10.1037/0882-7974.23.1.104
1425,20,Psychosocial,Neveh-Benjamin,2004,26,26,1.49,NA,d,10.1037/0882-7974.23.1.104
1426,20,Psychosocial,Neveh-Benjamin,2004,22,22,1.19,NA,d,10.1037/0882-7974.23.1.104
1427,20,Psychosocial,Neveh-Benjamin,2004,22,22,2.24,NA,d,10.1037/0882-7974.23.1.104
1428,20,Psychosocial,Neveh-Benjamin,2003,18,18,1.16,NA,d,10.1037/0882-7974.23.1.104
1429,20,Psychosocial,Neveh-Benjamin,2003,18,18,1.93,NA,d,10.1037/0882-7974.23.1.104
1430,20,Psychosocial,Neveh-Benjamin,2003,30,30,0.9,NA,d,10.1037/0882-7974.23.1.104
1431,20,Psychosocial,Neveh-Benjamin,2003,30,30,1.69,NA,d,10.1037/0882-7974.23.1.104
1432,20,Psychosocial,Newman,2001,10,10,1.49,NA,d,10.1037/0882-7974.23.1.104
1433,20,Psychosocial,Newman,2001,10,10,2.17,NA,d,10.1037/0882-7974.23.1.104
1434,20,Psychosocial,Park,1985,47,45,0.77,NA,d,10.1037/0882-7974.23.1.104
1435,20,Psychosocial,Park,1985,47,45,1.1,NA,d,10.1037/0882-7974.23.1.104
1436,20,Psychosocial,Park,1983,46,49,0.89,NA,d,10.1037/0882-7974.23.1.104
1437,20,Psychosocial,Park,1983,46,49,0.95,NA,d,10.1037/0882-7974.23.1.104
1438,20,Psychosocial,Parkin,1995,30,29,0.45,NA,d,10.1037/0882-7974.23.1.104
1439,20,Psychosocial,Parkin,1995,30,29,0.89,NA,d,10.1037/0882-7974.23.1.104
1440,20,Psychosocial,Parkin,1995,30,29,0.32,NA,d,10.1037/0882-7974.23.1.104
1441,20,Psychosocial,Parkin,1995,30,29,0.36,NA,d,10.1037/0882-7974.23.1.104
1442,20,Psychosocial,Parkin,1995,20,20,0,NA,d,10.1037/0882-7974.23.1.104
1443,20,Psychosocial,Parkin,1995,20,20,0,NA,d,10.1037/0882-7974.23.1.104
1444,20,Psychosocial,Pezdek,1983,112,112,1.43,NA,d,10.1037/0882-7974.23.1.104
1445,20,Psychosocial,Pezdek,1983,112,112,1.05,NA,d,10.1037/0882-7974.23.1.104
1446,20,Psychosocial,Puglisi,1985,28,24,0.32,NA,d,10.1037/0882-7974.23.1.104
1447,20,Psychosocial,Puglisi,1985,28,24,1.33,NA,d,10.1037/0882-7974.23.1.104
1448,20,Psychosocial,Puglisi,1985,48,48,0.35,NA,d,10.1037/0882-7974.23.1.104
1449,20,Psychosocial,Puglisi,1985,48,48,0.83,NA,d,10.1037/0882-7974.23.1.104
1450,20,Psychosocial,Rabinowitz,1989,20,20,1,NA,d,10.1037/0882-7974.23.1.104
1451,20,Psychosocial,Rabinowitz,1989,20,20,0.72,NA,d,10.1037/0882-7974.23.1.104
1452,20,Psychosocial,Rabinowitz,1989,20,20,0.61,NA,d,10.1037/0882-7974.23.1.104
1453,20,Psychosocial,Rabinowitz,1989,20,20,0.67,NA,d,10.1037/0882-7974.23.1.104
1454,20,Psychosocial,Schacter,1991,40,40,0.46,NA,d,10.1037/0882-7974.23.1.104
1455,20,Psychosocial,Schacter,1991,40,40,0.76,NA,d,10.1037/0882-7974.23.1.104
1456,20,Psychosocial,Schacter,1994,32,32,0.65,NA,d,10.1037/0882-7974.23.1.104
1457,20,Psychosocial,Schacter,1994,32,32,1.59,NA,d,10.1037/0882-7974.23.1.104
1458,20,Psychosocial,Schacter,1994,16,16,1.28,NA,d,10.1037/0882-7974.23.1.104
1459,20,Psychosocial,Schacter,1994,16,16,1.2,NA,d,10.1037/0882-7974.23.1.104
1460,20,Psychosocial,Schmitter-Edgecombe,2001,72,72,0.96,NA,d,10.1037/0882-7974.23.1.104
1461,20,Psychosocial,Schmitter-Edgecombe,2001,72,72,1.34,NA,d,10.1037/0882-7974.23.1.104
1462,20,Psychosocial,Schwartz,1992,32,32,0.06,NA,d,10.1037/0882-7974.23.1.104
1463,20,Psychosocial,Schwartz,1992,32,32,-0.18,NA,d,10.1037/0882-7974.23.1.104
1464,20,Psychosocial,Simons,2004,20,20,0.08,NA,d,10.1037/0882-7974.23.1.104
1465,20,Psychosocial,Simons,2004,20,20,1.38,NA,d,10.1037/0882-7974.23.1.104
1466,20,Psychosocial,Spencer,1994,32,32,0.6,NA,d,10.1037/0882-7974.23.1.104
1467,20,Psychosocial,Spencer,1994,32,32,1.07,NA,d,10.1037/0882-7974.23.1.104
1468,20,Psychosocial,Trott,1997,16,16,0.73,NA,d,10.1037/0882-7974.23.1.104
1469,20,Psychosocial,Trott,1997,16,16,1.5,NA,d,10.1037/0882-7974.23.1.104
1470,20,Psychosocial,Trott,1999,16,16,0.71,NA,d,10.1037/0882-7974.23.1.104
1471,20,Psychosocial,Trott,1999,16,16,1.56,NA,d,10.1037/0882-7974.23.1.104
1472,20,Psychosocial,Vakil,1997,30,30,2.57,NA,d,10.1037/0882-7974.23.1.104
1473,20,Psychosocial,Vakil,1997,30,30,1.81,NA,d,10.1037/0882-7974.23.1.104
1474,20,Psychosocial,Wegesin,2002,14,14,1.16,NA,d,10.1037/0882-7974.23.1.104
1475,20,Psychosocial,Wegesin,2002,14,14,3.57,NA,d,10.1037/0882-7974.23.1.104
1476,20,Psychosocial,Wegesin,2000,24,23,1.29,NA,d,10.1037/0882-7974.23.1.104
1477,20,Psychosocial,Wegesin,2000,24,23,1.6,NA,d,10.1037/0882-7974.23.1.104
1478,20,Psychosocial,Wiley,1993,32,32,0.72,NA,d,10.1037/0882-7974.23.1.104
1479,20,Psychosocial,Wiley,1993,32,32,0.05,NA,d,10.1037/0882-7974.23.1.104
1480,20,Psychosocial,Wilkniss,1997,25,25,0.51,NA,d,10.1037/0882-7974.23.1.104
1481,20,Psychosocial,Wilkniss,1997,25,25,1.04,NA,d,10.1037/0882-7974.23.1.104
1482,20,Psychosocial,Zelinski,1988,96,96,0.89,NA,d,10.1037/0882-7974.23.1.104
1483,20,Psychosocial,Zelinski,1988,96,96,1.24,NA,d,10.1037/0882-7974.23.1.104
1484,21,Individal Differences,Adams,1985,70,NA,0.18,NA,r,10.1037//0882- 7974.15.2.187
1485,21,Individal Differences,Adelman,1994,1644,NA,0.24,NA,r,10.1037//0882- 7974.15.2.187
1486,21,Individal Differences,Aitken,1982,40,NA,0.24,NA,r,10.1037//0882- 7974.15.2.187
1487,21,Individal Differences,Anatharaman,1979,172,NA,0.85,NA,r,10.1037//0882- 7974.15.2.187
1488,21,Individal Differences,Anderson,1967,151,NA,0.26,NA,r,10.1037//0882- 7974.15.2.187
1489,21,Individal Differences,Angel,1992,2019,NA,0.08,NA,r,10.1037//0882- 7974.15.2.187
1490,21,Individal Differences,Angel,1992,2019,NA,0.08,NA,r,10.1037//0882- 7974.15.2.187
1491,21,Individal Differences,Antonucci,1990,548,NA,-0.13,NA,r,10.1037//0882- 7974.15.2.187
1492,21,Individal Differences,Antonucci,1990,548,NA,0.11,NA,r,10.1037//0882- 7974.15.2.187
1493,21,Individal Differences,Antonucci,1990,2565,NA,0.06,NA,r,10.1037//0882- 7974.15.2.187
1494,21,Individal Differences,Antonucci,1997,1889,NA,0.48,NA,r,10.1037//0882- 7974.15.2.187
1495,21,Individal Differences,Aquino,1996,292,NA,0.06,NA,r,10.1037//0882- 7974.15.2.187
1496,21,Individal Differences,Aquino,1996,292,NA,0.57,NA,r,10.1037//0882- 7974.15.2.187
1497,21,Individal Differences,Aquino,1996,292,NA,0.14,NA,r,10.1037//0882- 7974.15.2.187
1498,21,Individal Differences,Ardelt,1997,39,NA,0.2,NA,r,10.1037//0882- 7974.15.2.187
1499,21,Individal Differences,Ardelt,1997,81,NA,0.46,NA,r,10.1037//0882- 7974.15.2.187
1500,21,Individal Differences,Ardelt,1997,39,NA,0.09,NA,r,10.1037//0882- 7974.15.2.187
1501,21,Individal Differences,Ardelt,1997,81,NA,0.33,NA,r,10.1037//0882- 7974.15.2.187
1502,21,Individal Differences,Arens,1982,952,NA,0.17,NA,r,10.1037//0882- 7974.15.2.187
1503,21,Individal Differences,Arens,1982,952,NA,0.3,NA,r,10.1037//0882- 7974.15.2.187
1504,21,Individal Differences,Arens,1982,952,NA,0.24,NA,r,10.1037//0882- 7974.15.2.187
1505,21,Individal Differences,Arens,1982,597,NA,0.15,NA,r,10.1037//0882- 7974.15.2.187
1506,21,Individal Differences,Arens,1982,597,NA,0.17,NA,r,10.1037//0882- 7974.15.2.187
1507,21,Individal Differences,Arens,1982,597,NA,0.24,NA,r,10.1037//0882- 7974.15.2.187
1508,21,Individal Differences,Auslander,1991,200,NA,0.3,NA,r,10.1037//0882- 7974.15.2.187
1509,21,Individal Differences,Auslander,1991,200,NA,0.44,NA,r,10.1037//0882- 7974.15.2.187
1510,21,Individal Differences,Auslander,1991,200,NA,0.45,NA,r,10.1037//0882- 7974.15.2.187
1511,21,Individal Differences,Auslander,1991,200,NA,0.14,NA,r,10.1037//0882- 7974.15.2.187
1512,21,Individal Differences,Baiewu,1992,473,NA,0.03,NA,r,10.1037//0882- 7974.15.2.187
1513,21,Individal Differences,Baiewu,1992,473,NA,0.04,NA,r,10.1037//0882- 7974.15.2.187
1514,21,Individal Differences,Baldassare,1984,1050,NA,0.17,NA,r,10.1037//0882- 7974.15.2.187
1515,21,Individal Differences,Baldassare,1984,1050,NA,0.24,NA,r,10.1037//0882- 7974.15.2.187
1516,21,Individal Differences,Baur,1983,91,NA,0.07,NA,r,10.1037//0882- 7974.15.2.187
1517,21,Individal Differences,Baur,1983,91,NA,0.37,NA,r,10.1037//0882- 7974.15.2.187
1518,21,Individal Differences,Baur,1983,91,NA,-0.02,NA,r,10.1037//0882- 7974.15.2.187
1519,21,Individal Differences,Bazargan,1997,998,NA,0.27,NA,r,10.1037//0882- 7974.15.2.187
1520,21,Individal Differences,Bazargan,1997,998,NA,0.12,NA,r,10.1037//0882- 7974.15.2.187
1521,21,Individal Differences,Bazargan,1997,998,NA,0.48,NA,r,10.1037//0882- 7974.15.2.187
1522,21,Individal Differences,Bazargan,1997,998,NA,0.18,NA,r,10.1037//0882- 7974.15.2.187
1523,21,Individal Differences,Berkman,1993,1328,NA,0.14,NA,r,10.1037//0882- 7974.15.2.187
1524,21,Individal Differences,Berkowitz,1988,23,NA,0.51,NA,r,10.1037//0882- 7974.15.2.187
1525,21,Individal Differences,Bild,1976,570,NA,0.22,NA,r,10.1037//0882- 7974.15.2.187
1526,21,Individal Differences,Bild,1976,570,NA,0.14,NA,r,10.1037//0882- 7974.15.2.187
1527,21,Individal Differences,Bisconti,1999,216,NA,0.33,NA,r,10.1037//0882- 7974.15.2.187
1528,21,Individal Differences,Bisconti,1999,216,NA,0.18,NA,r,10.1037//0882- 7974.15.2.187
1529,21,Individal Differences,Bisconti,1999,220,NA,0.34,NA,r,10.1037//0882- 7974.15.2.187
1530,21,Individal Differences,Bisconti,1999,220,NA,0.28,NA,r,10.1037//0882- 7974.15.2.187
1531,21,Individal Differences,Bitzan,1990,332,NA,0.22,NA,r,10.1037//0882- 7974.15.2.187
1532,21,Individal Differences,Bitzan,1990,332,NA,0.59,NA,r,10.1037//0882- 7974.15.2.187
1533,21,Individal Differences,Bloom,1982,133,NA,0.2,NA,r,10.1037//0882- 7974.15.2.187
1534,21,Individal Differences,Bloom,1982,133,NA,0.25,NA,r,10.1037//0882- 7974.15.2.187
1535,21,Individal Differences,Bogat,1983,39,NA,0.46,NA,r,10.1037//0882- 7974.15.2.187
1536,21,Individal Differences,Bowling,1989,465,NA,0.18,NA,r,10.1037//0882- 7974.15.2.187
1537,21,Individal Differences,Bowling,1989,465,NA,0.2,NA,r,10.1037//0882- 7974.15.2.187
1538,21,Individal Differences,Bowling,1989,465,NA,0.38,NA,r,10.1037//0882- 7974.15.2.187
1539,21,Individal Differences,Bowling,1990,662,NA,0.25,NA,r,10.1037//0882- 7974.15.2.187
1540,21,Individal Differences,Bowling,1990,662,NA,0.24,NA,r,10.1037//0882- 7974.15.2.187
1541,21,Individal Differences,Bowling,1990,662,NA,0.38,NA,r,10.1037//0882- 7974.15.2.187
1542,21,Individal Differences,Bowling,1991,288,NA,0.17,NA,r,10.1037//0882- 7974.15.2.187
1543,21,Individal Differences,Bowling,1991,288,NA,0.11,NA,r,10.1037//0882- 7974.15.2.187
1544,21,Individal Differences,Bowling,1991,288,NA,0.38,NA,r,10.1037//0882- 7974.15.2.187
1545,21,Individal Differences,Brock,1985,92,NA,0.21,NA,r,10.1037//0882- 7974.15.2.187
1546,21,Individal Differences,Brock,1985,92,NA,0.37,NA,r,10.1037//0882- 7974.15.2.187
1547,21,Individal Differences,Broman,1997,154,NA,0.14,NA,r,10.1037//0882- 7974.15.2.187
1548,21,Individal Differences,Broman,1997,154,NA,0.07,NA,r,10.1037//0882- 7974.15.2.187
1549,21,Individal Differences,Buchmuller,1996,689,NA,0.14,NA,r,10.1037//0882- 7974.15.2.187
1550,21,Individal Differences,Buchmuller,1996,689,NA,0.09,NA,r,10.1037//0882- 7974.15.2.187
1551,21,Individal Differences,Buchmuller,1996,344,NA,0.16,NA,r,10.1037//0882- 7974.15.2.187
1552,21,Individal Differences,Bultena,1976,611,NA,0.35,NA,r,10.1037//0882- 7974.15.2.187
1553,21,Individal Differences,Bultena,1971,300,NA,0.28,NA,r,10.1037//0882- 7974.15.2.187
1554,21,Individal Differences,Bultena,1976,611,NA,0.02,NA,r,10.1037//0882- 7974.15.2.187
1555,21,Individal Differences,Bultena,1976,284,NA,0.17,NA,r,10.1037//0882- 7974.15.2.187
1556,21,Individal Differences,Bultena,1976,284,NA,-0.14,NA,r,10.1037//0882- 7974.15.2.187
1557,21,Individal Differences,Bunce,1991,40,NA,0.28,NA,r,10.1037//0882- 7974.15.2.187
1558,21,Individal Differences,Calsyn,1993,722,NA,0.18,NA,r,10.1037//0882- 7974.15.2.187
1559,21,Individal Differences,Calsyn,1993,722,NA,0.26,NA,r,10.1037//0882- 7974.15.2.187
1560,21,Individal Differences,Calsyn,1993,722,NA,0.21,NA,r,10.1037//0882- 7974.15.2.187
1561,21,Individal Differences,Calsyn,1993,722,NA,0.15,NA,r,10.1037//0882- 7974.15.2.187
1562,21,Individal Differences,Carp,1968,365,NA,0.09,NA,r,10.1037//0882- 7974.15.2.187
1563,21,Individal Differences,Carruth,1997,171,NA,0.38,NA,r,10.1037//0882- 7974.15.2.187
1564,21,Individal Differences,Chapman,1983,224,NA,0.22,NA,r,10.1037//0882- 7974.15.2.187
1565,21,Individal Differences,Chapman,1983,224,NA,0.15,NA,r,10.1037//0882- 7974.15.2.187
1566,21,Individal Differences,Chapman,1983,224,NA,0.14,NA,r,10.1037//0882- 7974.15.2.187
1567,21,Individal Differences,Chappell,1989,743,NA,0.18,NA,r,10.1037//0882- 7974.15.2.187
1568,21,Individal Differences,Chappell,1989,743,NA,-0.01,NA,r,10.1037//0882- 7974.15.2.187
1569,21,Individal Differences,Chappell,1989,743,NA,-0.02,NA,r,10.1037//0882- 7974.15.2.187
1570,21,Individal Differences,Chappell,1989,743,NA,0.07,NA,r,10.1037//0882- 7974.15.2.187
1571,21,Individal Differences,Chappell,1989,743,NA,0.02,NA,r,10.1037//0882- 7974.15.2.187
1572,21,Individal Differences,Chappell,1989,743,NA,0.15,NA,r,10.1037//0882- 7974.15.2.187
1573,21,Individal Differences,Chi,1995,554,NA,0.12,NA,r,10.1037//0882- 7974.15.2.187
1574,21,Individal Differences,Chi,1995,554,NA,0.44,NA,r,10.1037//0882- 7974.15.2.187
1575,21,Individal Differences,Chi,1995,554,NA,0.43,NA,r,10.1037//0882- 7974.15.2.187
1576,21,Individal Differences,Cibulski,1985,112,NA,0.12,NA,r,10.1037//0882- 7974.15.2.187
1577,21,Individal Differences,Cibulski,1985,112,NA,0.3,NA,r,10.1037//0882- 7974.15.2.187
1578,21,Individal Differences,Cibulski,1985,112,NA,0.23,NA,r,10.1037//0882- 7974.15.2.187
1579,21,Individal Differences,Cibulski,1985,112,NA,0.12,NA,r,10.1037//0882- 7974.15.2.187
1580,21,Individal Differences,Cibulski,1985,112,NA,0.3,NA,r,10.1037//0882- 7974.15.2.187
1581,21,Individal Differences,Cibulski,1985,112,NA,0.3,NA,r,10.1037//0882- 7974.15.2.187
1582,21,Individal Differences,Cibulski,1985,112,NA,0.16,NA,r,10.1037//0882- 7974.15.2.187
1583,21,Individal Differences,Cohen,1997,117,NA,0.14,NA,r,10.1037//0882- 7974.15.2.187
1584,21,Individal Differences,Cohen,1997,117,NA,0.08,NA,r,10.1037//0882- 7974.15.2.187
1585,21,Individal Differences,Cohen-Mansfield,1989,169,NA,0.2,NA,r,10.1037//0882- 7974.15.2.187
1586,21,Individal Differences,Cohen-Mansfield,1990,99,NA,0.39,NA,r,10.1037//0882- 7974.15.2.187
1587,21,Individal Differences,Coke,1992,79,NA,-0.15,NA,r,10.1037//0882- 7974.15.2.187
1588,21,Individal Differences,Coke,1992,79,NA,0.27,NA,r,10.1037//0882- 7974.15.2.187
1589,21,Individal Differences,Coke,1992,79,NA,-0.12,NA,r,10.1037//0882- 7974.15.2.187
1590,21,Individal Differences,Coke,1992,87,NA,0.19,NA,r,10.1037//0882- 7974.15.2.187
1591,21,Individal Differences,Coke,1992,87,NA,0.18,NA,r,10.1037//0882- 7974.15.2.187
1592,21,Individal Differences,Coke,1992,87,NA,0.35,NA,r,10.1037//0882- 7974.15.2.187
1593,21,Individal Differences,Coleman,1993,202,NA,0.25,NA,r,10.1037//0882- 7974.15.2.187
1594,21,Individal Differences,Coleman,1993,202,NA,0.21,NA,r,10.1037//0882- 7974.15.2.187
1595,21,Individal Differences,Collins,1994,60,NA,0.39,NA,r,10.1037//0882- 7974.15.2.187
1596,21,Individal Differences,Collins,1994,60,NA,0.34,NA,r,10.1037//0882- 7974.15.2.187
1597,21,Individal Differences,Commerford,1996,83,NA,0.31,NA,r,10.1037//0882- 7974.15.2.187
1598,21,Individal Differences,Commerford,1996,83,NA,0.35,NA,r,10.1037//0882- 7974.15.2.187
1599,21,Individal Differences,Commerford,1996,83,NA,-0.01,NA,r,10.1037//0882- 7974.15.2.187
1600,21,Individal Differences,Condie,1989,108,NA,0.05,NA,r,10.1037//0882- 7974.15.2.187
1601,21,Individal Differences,Condie,1989,108,NA,0.24,NA,r,10.1037//0882- 7974.15.2.187
1602,21,Individal Differences,Condie,1989,108,NA,0.15,NA,r,10.1037//0882- 7974.15.2.187
1603,21,Individal Differences,Condie,1989,108,NA,0.22,NA,r,10.1037//0882- 7974.15.2.187
1604,21,Individal Differences,Conner,1975,186,NA,0.01,NA,r,10.1037//0882- 7974.15.2.187
1605,21,Individal Differences,Conner,1978,109,NA,0.07,NA,r,10.1037//0882- 7974.15.2.187
1606,21,Individal Differences,Conner,1978,109,NA,0.14,NA,r,10.1037//0882- 7974.15.2.187
1607,21,Individal Differences,Coward,1996,152,NA,0.31,NA,r,10.1037//0882- 7974.15.2.187
1608,21,Individal Differences,Coward,1996,152,NA,0.15,NA,r,10.1037//0882- 7974.15.2.187
1609,21,Individal Differences,Coward,1996,152,NA,0.32,NA,r,10.1037//0882- 7974.15.2.187
1610,21,Individal Differences,Coward,1996,152,NA,0.4,NA,r,10.1037//0882- 7974.15.2.187
1611,21,Individal Differences,Coward,1996,152,NA,0.3,NA,r,10.1037//0882- 7974.15.2.187
1612,21,Individal Differences,Creecy,1979,388,NA,0.13,NA,r,10.1037//0882- 7974.15.2.187
1613,21,Individal Differences,Decker,1985,100,NA,0.36,NA,r,10.1037//0882- 7974.15.2.187
1614,21,Individal Differences,Decker,1985,100,NA,0.45,NA,r,10.1037//0882- 7974.15.2.187
1615,21,Individal Differences,Decker,1985,100,NA,0.35,NA,r,10.1037//0882- 7974.15.2.187
1616,21,Individal Differences,DeGenova,1993,122,NA,0.3,NA,r,10.1037//0882- 7974.15.2.187
1617,21,Individal Differences,Deimling,1984,312,NA,0.18,NA,r,10.1037//0882- 7974.15.2.187
1618,21,Individal Differences,Deimling,1984,312,NA,0.15,NA,r,10.1037//0882- 7974.15.2.187
1619,21,Individal Differences,Deimling,1984,312,NA,0.15,NA,r,10.1037//0882- 7974.15.2.187
1620,21,Individal Differences,Deimling,1984,312,NA,0.14,NA,r,10.1037//0882- 7974.15.2.187
1621,21,Individal Differences,Dejong,1987,185,NA,0.02,NA,r,10.1037//0882- 7974.15.2.187
1622,21,Individal Differences,Dejong,1987,185,NA,0.02,NA,r,10.1037//0882- 7974.15.2.187
1623,21,Individal Differences,Dietzmeyer,1988,50,NA,0.03,NA,r,10.1037//0882- 7974.15.2.187
1624,21,Individal Differences,Dietzmeyer,1988,50,NA,-0.01,NA,r,10.1037//0882- 7974.15.2.187
1625,21,Individal Differences,Dietzmeyer,1988,50,NA,0.15,NA,r,10.1037//0882- 7974.15.2.187
1626,21,Individal Differences,Dietzmeyer,1988,50,NA,0.45,NA,r,10.1037//0882- 7974.15.2.187
1627,21,Individal Differences,Dietzmeyer,1988,50,NA,-0.17,NA,r,10.1037//0882- 7974.15.2.187
1628,21,Individal Differences,Dietzmeyer,1988,50,NA,0.28,NA,r,10.1037//0882- 7974.15.2.187
1629,21,Individal Differences,Dietzmeyer,1988,50,NA,0.28,NA,r,10.1037//0882- 7974.15.2.187
1630,21,Individal Differences,Dillard,1984,281,NA,0.21,NA,r,10.1037//0882- 7974.15.2.187
1631,21,Individal Differences,Dillard,1984,281,NA,0.21,NA,r,10.1037//0882- 7974.15.2.187
1632,21,Individal Differences,Downe-Wamboldt,1986,28,NA,0.11,NA,r,10.1037//0882- 7974.15.2.187
1633,21,Individal Differences,Downe-Wamboldt,1986,28,NA,-0.04,NA,r,10.1037//0882- 7974.15.2.187
1634,21,Individal Differences,Downe-Wamboldt,1986,21,NA,0.04,NA,r,10.1037//0882- 7974.15.2.187
1635,21,Individal Differences,Downe-Wamboldt,1986,21,NA,0.33,NA,r,10.1037//0882- 7974.15.2.187
1636,21,Individal Differences,Doyle,1984,2306,NA,0.21,NA,r,10.1037//0882- 7974.15.2.187
1637,21,Individal Differences,Doyle,1984,2306,NA,0.18,NA,r,10.1037//0882- 7974.15.2.187
1638,21,Individal Differences,Doyle,1984,2306,NA,0.2,NA,r,10.1037//0882- 7974.15.2.187
1639,21,Individal Differences,Doyle,1984,2306,NA,0.29,NA,r,10.1037//0882- 7974.15.2.187
1640,21,Individal Differences,Dressler,1973,76,NA,0.16,NA,r,10.1037//0882- 7974.15.2.187
1641,21,Individal Differences,Duff,1981,332,NA,0.29,NA,r,10.1037//0882- 7974.15.2.187
1642,21,Individal Differences,Duff,1981,332,NA,0.11,NA,r,10.1037//0882- 7974.15.2.187
1643,21,Individal Differences,Duff,1981,332,NA,0.25,NA,r,10.1037//0882- 7974.15.2.187
1644,21,Individal Differences,Duff,1981,332,NA,0.12,NA,r,10.1037//0882- 7974.15.2.187
1645,21,Individal Differences,Dunnum,1990,31,NA,0.66,NA,r,10.1037//0882- 7974.15.2.187
1646,21,Individal Differences,Edwards,1998,53,NA,0.2,NA,r,10.1037//0882- 7974.15.2.187
1647,21,Individal Differences,Edwards,1998,53,NA,0.14,NA,r,10.1037//0882- 7974.15.2.187
1648,21,Individal Differences,Edwards,1998,53,NA,0.12,NA,r,10.1037//0882- 7974.15.2.187
1649,21,Individal Differences,Edwards,1973,507,NA,0.24,NA,r,10.1037//0882- 7974.15.2.187
1650,21,Individal Differences,Edwards,1973,507,NA,0.24,NA,r,10.1037//0882- 7974.15.2.187
1651,21,Individal Differences,Edwards,1973,507,NA,0.33,NA,r,10.1037//0882- 7974.15.2.187
1652,21,Individal Differences,Edwards,1973,507,NA,0.16,NA,r,10.1037//0882- 7974.15.2.187
1653,21,Individal Differences,Edwards,1973,507,NA,0.12,NA,r,10.1037//0882- 7974.15.2.187
1654,21,Individal Differences,Edwards,1973,507,NA,0.04,NA,r,10.1037//0882- 7974.15.2.187
1655,21,Individal Differences,Edwards,1973,507,NA,0.06,NA,r,10.1037//0882- 7974.15.2.187
1656,21,Individal Differences,Edwards,1973,507,NA,0.02,NA,r,10.1037//0882- 7974.15.2.187
1657,21,Individal Differences,Essex,1989,274,NA,0.19,NA,r,10.1037//0882- 7974.15.2.187
1658,21,Individal Differences,Farber,1991,70,NA,0.27,NA,r,10.1037//0882- 7974.15.2.187
1659,21,Individal Differences,Farber,1991,70,NA,0.33,NA,r,10.1037//0882- 7974.15.2.187
1660,21,Individal Differences,Farber,1991,70,NA,0.19,NA,r,10.1037//0882- 7974.15.2.187
1661,21,Individal Differences,Fawcett,1980,56,NA,-0.11,NA,r,10.1037//0882- 7974.15.2.187
1662,21,Individal Differences,Fengler,1984,1203,NA,0.2,NA,r,10.1037//0882- 7974.15.2.187
1663,21,Individal Differences,Fengler,1984,1203,NA,0.25,NA,r,10.1037//0882- 7974.15.2.187
1664,21,Individal Differences,Fengler,1984,1203,NA,0.21,NA,r,10.1037//0882- 7974.15.2.187
1665,21,Individal Differences,Fengler,1984,1203,NA,0.21,NA,r,10.1037//0882- 7974.15.2.187
1666,21,Individal Differences,Fengler,1981,1405,NA,0.19,NA,r,10.1037//0882- 7974.15.2.187
1667,21,Individal Differences,Fine,1975,169,NA,0.35,NA,r,10.1037//0882- 7974.15.2.187
1668,21,Individal Differences,Fine,1975,169,NA,0.18,NA,r,10.1037//0882- 7974.15.2.187
1669,21,Individal Differences,Foster,1992,100,NA,0.27,NA,r,10.1037//0882- 7974.15.2.187
1670,21,Individal Differences,Fox,1977,28,NA,0.13,NA,r,10.1037//0882- 7974.15.2.187
1671,21,Individal Differences,Fox,1977,28,NA,0.27,NA,r,10.1037//0882- 7974.15.2.187
1672,21,Individal Differences,Fox,1977,28,NA,0.39,NA,r,10.1037//0882- 7974.15.2.187
1673,21,Individal Differences,Fox,1977,28,NA,0.39,NA,r,10.1037//0882- 7974.15.2.187
1674,21,Individal Differences,Fox,1977,28,NA,0.33,NA,r,10.1037//0882- 7974.15.2.187
1675,21,Individal Differences,Fox,1977,44,NA,0.13,NA,r,10.1037//0882- 7974.15.2.187
1676,21,Individal Differences,Fox,1977,44,NA,0.25,NA,r,10.1037//0882- 7974.15.2.187
1677,21,Individal Differences,Fox,1977,44,NA,0.25,NA,r,10.1037//0882- 7974.15.2.187
1678,21,Individal Differences,Fox,1977,44,NA,-0.06,NA,r,10.1037//0882- 7974.15.2.187
1679,21,Individal Differences,Fox,1977,44,NA,0.1,NA,r,10.1037//0882- 7974.15.2.187
1680,21,Individal Differences,Fox,1977,34,NA,0.24,NA,r,10.1037//0882- 7974.15.2.187
1681,21,Individal Differences,Fox,1977,34,NA,0.2,NA,r,10.1037//0882- 7974.15.2.187
1682,21,Individal Differences,Fox,1977,34,NA,0.16,NA,r,10.1037//0882- 7974.15.2.187
1683,21,Individal Differences,Fox,1977,34,NA,0.18,NA,r,10.1037//0882- 7974.15.2.187
1684,21,Individal Differences,Fox,1977,34,NA,-0.04,NA,r,10.1037//0882- 7974.15.2.187
1685,21,Individal Differences,Franke,1990,575,NA,0.19,NA,r,10.1037//0882- 7974.15.2.187
